round,client_req,new_updates,avg_loss,queue_size,client_train_acc,client_test_acc,client_train_acc_avg,client_test_acc_avg,accuracy_score
0,10,10,"[1.382181167602539, 1.3544380068778992, 1.3823038339614868, 1.3798331320285797, 1.3679786026477814, 1.390023112297058, 1.3794043958187103, 1.3857151865959167, 1.369062215089798, 1.373248040676117]",0,"[0.47619047619047616, 0.6111111111111112, 0.4603174603174603, 0.4444444444444444, 0.49206349206349204, 0.3412698412698413, 0.4523809523809524, 0.3968253968253968, 0.48412698412698413, 0.5079365079365079]","[0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187]",0.4666666666666667,0.463356973995272,0.46335697399527187
1,10,10,"[1.3524587750434875, 1.3574474155902863, 1.3742559254169464, 1.3698598742485046, 1.3609129190444946, 1.3694028854370117, 1.368938386440277, 1.371728390455246, 1.3536277115345001, 1.3686240911483765]",0,"[0.46825396825396826, 0.4603174603174603, 0.4444444444444444, 0.42063492063492064, 0.4523809523809524, 0.46825396825396826, 0.4365079365079365, 0.3968253968253968, 0.48412698412698413, 0.4126984126984127]","[0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187]",0.4444444444444445,0.463356973995272,0.46335697399527187
2,10,10,"[1.3518792390823364, 1.3502724468708038, 1.346736580133438, 1.342943787574768, 1.349186271429062, 1.3375805020332336, 1.368727207183838, 1.335659235715866, 1.355660319328308, 1.3448840379714966]",0,"[0.4603174603174603, 0.46825396825396826, 0.49206349206349204, 0.48412698412698413, 0.47619047619047616, 0.5079365079365079, 0.36507936507936506, 0.5, 0.42063492063492064, 0.5317460317460317]","[0.46382978723404256, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46382978723404256, 0.46335697399527187, 0.46382978723404256, 0.46335697399527187]",0.47063492063492063,0.46349881796690307,0.46335697399527187
3,10,10,"[1.3465013206005096, 1.3249193727970123, 1.3163795471191406, 1.34987410902977, 1.3420784175395966, 1.3252580761909485, 1.3357080221176147, 1.3346673250198364, 1.3363997340202332, 1.332417070865631]",0,"[0.3888888888888889, 0.5079365079365079, 0.5, 0.42857142857142855, 0.4444444444444444, 0.49206349206349204, 0.47619047619047616, 0.49206349206349204, 0.47619047619047616, 0.48412698412698413]","[0.5002364066193853, 0.4732860520094563, 0.4761229314420804, 0.502127659574468, 0.49361702127659574, 0.4756501182033097, 0.4874704491725768, 0.4851063829787234, 0.4794326241134752, 0.4799054373522459]",0.46904761904761905,0.4852955082742317,0.48557919621749407
4,10,10,"[1.3110668361186981, 1.3336747884750366, 1.3226515054702759, 1.3215208053588867, 1.3224529325962067, 1.299626111984253, 1.3156830668449402, 1.3008864521980286, 1.32522651553154, 1.3011485040187836]",0,"[0.5952380952380952, 0.5714285714285714, 0.6587301587301587, 0.5634920634920635, 0.5714285714285714, 0.5952380952380952, 0.6031746031746031, 0.6190476190476191, 0.6111111111111112, 0.5873015873015873]","[0.5976359338061465, 0.6439716312056738, 0.631678486997636, 0.6293144208037825, 0.624113475177305, 0.5943262411347517, 0.6061465721040189, 0.5976359338061465, 0.6260047281323877, 0.5886524822695035]",0.5976190476190475,0.6139479905437353,0.616548463356974
5,10,10,"[1.2880612909793854, 1.2838021516799927, 1.3023977279663086, 1.2602474987506866, 1.2855724692344666, 1.2883780300617218, 1.292622447013855, 1.3089454174041748, 1.2838765680789948, 1.288820207118988]",0,"[0.7301587301587301, 0.6746031746031746, 0.7936507936507936, 0.7619047619047619, 0.7142857142857143, 0.7936507936507936, 0.7619047619047619, 0.7063492063492064, 0.6984126984126984, 0.7698412698412699]","[0.7148936170212766, 0.7323877068557919, 0.7541371158392435, 0.6770685579196217, 0.723404255319149, 0.7314420803782505, 0.7309692671394799, 0.7437352245862884, 0.7196217494089835, 0.7361702127659574]",0.7404761904761905,0.7263829787234042,0.7300236406619386
6,10,10,"[1.2881886959075928, 1.262875497341156, 1.2699123322963715, 1.2897915840148926, 1.2772114276885986, 1.2916433811187744, 1.2866185903549194, 1.27381831407547, 1.2784917950630188, 1.2706800997257233]",0,"[0.8412698412698413, 0.8015873015873016, 0.8492063492063492, 0.8095238095238095, 0.7777777777777778, 0.8412698412698413, 0.8650793650793651, 0.8253968253968254, 0.8174603174603174, 0.8174603174603174]","[0.8302600472813239, 0.8014184397163121, 0.8085106382978723, 0.840661938534279, 0.8160756501182033, 0.8373522458628841, 0.8274231678486997, 0.8113475177304964, 0.8160756501182033, 0.8170212765957446]",0.8246031746031746,0.8206146572104018,0.8193853427895981
7,10,10,"[1.2403471767902374, 1.2439372539520264, 1.2646844983100891, 1.2458487451076508, 1.248233288526535, 1.2152934968471527, 1.258204847574234, 1.2644008100032806, 1.2410088777542114, 1.2561466991901398]",0,"[0.9047619047619048, 0.8650793650793651, 0.8809523809523809, 0.8492063492063492, 0.8650793650793651, 0.9444444444444444, 0.8492063492063492, 0.8571428571428571, 0.9126984126984127, 0.8968253968253969]","[0.8770685579196218, 0.8794326241134752, 0.8893617021276595, 0.8817966903073287, 0.8869976359338061, 0.8548463356973995, 0.8907801418439716, 0.8841607565011821, 0.8817966903073287, 0.881323877068558]",0.8825396825396826,0.8807565011820332,0.8803782505910166
8,10,10,"[1.234160155057907, 1.21599480509758, 1.2259853780269623, 1.276817947626114, 1.2513239681720734, 1.258299171924591, 1.222920536994934, 1.2553322911262512, 1.2477565705776215, 1.2109420597553253]",0,"[0.9126984126984127, 0.8968253968253969, 0.9523809523809523, 0.9126984126984127, 0.9126984126984127, 0.9126984126984127, 0.9206349206349206, 0.9126984126984127, 0.9047619047619048, 0.9126984126984127]","[0.924822695035461, 0.9224586288416076, 0.9191489361702128, 0.9333333333333333, 0.9333333333333333, 0.9309692671394799, 0.9153664302600473, 0.9257683215130024, 0.9210401891252955, 0.9182033096926714]",0.9150793650793652,0.9244444444444444,0.924822695035461
9,10,10,"[1.2311250865459442, 1.22054523229599, 1.207794427871704, 1.2255443334579468, 1.2194243669509888, 1.2066045999526978, 1.2219176888465881, 1.2281558811664581, 1.215903252363205, 1.2226749956607819]",0,"[0.9206349206349206, 0.9682539682539683, 0.9444444444444444, 0.9206349206349206, 0.9047619047619048, 0.9126984126984127, 0.9444444444444444, 0.9365079365079365, 0.9603174603174603, 0.9444444444444444]","[0.9484633569739953, 0.9451536643026005, 0.9427895981087471, 0.9470449172576832, 0.9470449172576832, 0.9451536643026005, 0.9470449172576832, 0.9423167848699764, 0.9446808510638298, 0.9470449172576832]",0.9357142857142857,0.9456737588652482,0.9456264775413712
