round,client_req,new_updates,avg_loss,queue_size,client_train_acc,client_test_acc,client_train_acc_avg,client_test_acc_avg,accuracy_score,aggregator_time
0,10,6,"[1.3821812868118286, 1.3679785430431366, 1.3900230526924133, 1.379404366016388, 1.385715276002884, 1.3690621852874756]",4,"[0.47619047619047616, 0.49206349206349204, 0.3412698412698413, 0.4523809523809524, 0.3968253968253968, 0.48412698412698413]","[0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187]",0.44047619047619047,0.4633569739952719,0.46335697399527187,0.12158989906311035
1,10,10,"[1.373248040676117, 1.3525517880916595, 1.3574911952018738, 1.3741784393787384, 1.3698307275772095, 1.360953003168106, 1.3693144917488098, 1.368905484676361, 1.371627688407898, 1.3685706853866577]",4,"[0.5079365079365079, 0.46825396825396826, 0.4603174603174603, 0.4444444444444444, 0.42063492063492064, 0.4523809523809524, 0.46825396825396826, 0.4365079365079365, 0.3968253968253968, 0.4126984126984127]","[0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46335697399527187]",0.4468253968253969,0.463356973995272,0.46335697399527187,0.126723051071167
2,9,5,"[1.3447305560112, 1.3393679857254028, 1.337450385093689, 1.3570627272129059, 1.3465133011341095]",8,"[0.48412698412698413, 0.5079365079365079, 0.5, 0.42063492063492064, 0.5317460317460317]","[0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.46382978723404256, 0.46335697399527187]",0.48888888888888893,0.4634515366430261,0.46335697399527187,0.11826658248901367
3,9,7,"[1.3507591485977173, 1.3315566778182983, 1.3264580070972443, 1.3183752000331879, 1.3262823224067688, 1.33903306722641, 1.3313595056533813]",10,"[0.47619047619047616, 0.4523809523809524, 0.49206349206349204, 0.46825396825396826, 0.5158730158730159, 0.46825396825396826, 0.5]","[0.46335697399527187, 0.47139479905437354, 0.47044917257683216, 0.4699763593380615, 0.46713947990543736, 0.4851063829787234, 0.4723404255319149]",0.481859410430839,0.47139479905437354,0.46808510638297873,0.10268139839172363
4,9,8,"[1.382303923368454, 1.3798332810401917, 1.3270113170146942, 1.32907173037529, 1.3324581384658813, 1.3064875304698944, 1.325319528579712, 1.311769038438797]",11,"[0.4603174603174603, 0.4444444444444444, 0.47619047619047616, 0.5634920634920635, 0.5714285714285714, 0.5476190476190477, 0.5873015873015873, 0.5634920634920635]","[0.46335697399527187, 0.46335697399527187, 0.4723404255319149, 0.5754137115839244, 0.5820330969267139, 0.5267139479905437, 0.5735224586288417, 0.5371158392434988]",0.5267857142857143,0.5242316784869977,0.4699763593380615,0.10783004760742188
5,9,10,"[1.3196349740028381, 1.3238858878612518, 1.3107188940048218, 1.3061705529689789, 1.3088249862194061, 1.3266442120075226, 1.3175435960292816, 1.3152852952480316, 1.3317210972309113, 1.30388343334198]",10,"[0.5, 0.5317460317460317, 0.5158730158730159, 0.5634920634920635, 0.5396825396825397, 0.5, 0.5952380952380952, 0.5634920634920635, 0.5317460317460317, 0.5793650793650794]","[0.47139479905437354, 0.5442080378250591, 0.5390070921985816, 0.5385342789598109, 0.5399527186761229, 0.577304964539007, 0.5456264775413712, 0.5479905437352246, 0.5687943262411348, 0.5290780141843971]",0.542063492063492,0.5401891252955082,0.5347517730496454,0.10833311080932617
6,8,8,"[1.354437917470932, 1.3517830669879913, 1.3483172059059143, 1.3036390542984009, 1.2978348135948181, 1.311795860528946, 1.306902140378952, 1.2918753027915955]",10,"[0.6111111111111112, 0.46825396825396826, 0.49206349206349204, 0.6984126984126984, 0.6825396825396826, 0.6349206349206349, 0.6984126984126984, 0.6984126984126984]","[0.46335697399527187, 0.46335697399527187, 0.46335697399527187, 0.6874704491725768, 0.6690307328605201, 0.6997635933806147, 0.6836879432624113, 0.6510638297872341]",0.623015873015873,0.5976359338061467,0.5016548463356973,0.10508418083190918
7,10,9,"[1.330073982477188, 1.3000670671463013, 1.2859584987163544, 1.2984397113323212, 1.2928479611873627, 1.2999253273010254, 1.313607633113861, 1.2989024817943573, 1.3101244568824768]",11,"[0.6031746031746031, 0.5873015873015873, 0.6587301587301587, 0.6428571428571429, 0.626984126984127, 0.6904761904761905, 0.6825396825396826, 0.6349206349206349, 0.6031746031746031]","[0.5635933806146572, 0.5295508274231678, 0.6515366430260048, 0.6118203309692671, 0.6047281323877068, 0.6401891252955083, 0.6501182033096927, 0.6085106382978723, 0.6449172576832152]",0.6366843033509699,0.6116627265563436,0.6160756501182033,0.11155390739440918
8,10,9,"[1.3536551892757416, 1.3698852360248566, 1.2765824496746063, 1.2814729809761047, 1.294381856918335, 1.2811390161514282, 1.3008680045604706, 1.3040741384029388, 1.290458768606186]",12,"[0.48412698412698413, 0.36507936507936506, 0.7142857142857143, 0.8095238095238095, 0.7063492063492064, 0.7301587301587301, 0.7063492063492064, 0.7063492063492064, 0.6746031746031746]","[0.46335697399527187, 0.46382978723404256, 0.7134751773049646, 0.7371158392434988, 0.7451536643026004, 0.7205673758865249, 0.75177304964539, 0.7460992907801418, 0.7356973995271867]",0.6552028218694885,0.6752298397688469,0.6411347517730497,0.10503363609313965
9,8,11,"[1.3333920538425446, 1.2776501178741455, 1.2938456237316132, 1.2781859040260315, 1.2854280173778534, 1.298112690448761, 1.288383036851883, 1.2763477861881256, 1.2743356227874756, 1.2723197042942047, 1.2783419787883759]",9,"[0.5952380952380952, 0.7063492063492064, 0.746031746031746, 0.7301587301587301, 0.753968253968254, 0.6984126984126984, 0.8174603174603174, 0.7936507936507936, 0.7222222222222222, 0.7619047619047619, 0.873015873015873]","[0.5763593380614658, 0.7219858156028369, 0.742789598108747, 0.7574468085106383, 0.75177304964539, 0.7536643026004728, 0.7706855791962175, 0.7598108747044917, 0.759338061465721, 0.7555555555555555, 0.7555555555555555]",0.7453102453102453,0.7368149580915538,0.7390070921985815,0.11579084396362305
10,9,8,"[1.303437978029251, 1.2621039748191833, 1.305730253458023, 1.2632253170013428, 1.2867521941661835, 1.2801607251167297, 1.2817619740962982, 1.2752273082733154]",10,"[0.6428571428571429, 0.8015873015873016, 0.8015873015873016, 0.8571428571428571, 0.8571428571428571, 0.8412698412698413, 0.8095238095238095, 0.8412698412698413]","[0.6761229314420804, 0.8212765957446808, 0.8557919621749409, 0.8260047281323877, 0.8472813238770686, 0.8378250591016548, 0.8387706855791962, 0.8354609929078014]",0.806547619047619,0.8173167848699764,0.8174940898345153,0.10469460487365723
11,10,8,"[1.3434701263904572, 1.3036392331123352, 1.2384241819381714, 1.2536350190639496, 1.2583649456501007, 1.2458088994026184, 1.272917628288269, 1.2604629695415497]",12,"[0.48412698412698413, 0.6587301587301587, 0.8968253968253969, 0.8571428571428571, 0.8809523809523809, 0.8809523809523809, 0.8888888888888888, 0.9126984126984127]","[0.49361702127659574, 0.6231678486997636, 0.8865248226950354, 0.8936170212765957, 0.8921985815602836, 0.8898345153664302, 0.8959810874704491, 0.8945626477541371]",0.8075396825396826,0.8086879432624113,0.8378250591016548,0.13884639739990234
12,7,8,"[1.2906568050384521, 1.3018163442611694, 1.306235283613205, 1.3218047618865967, 1.2422451972961426, 1.2272790968418121, 1.2684872150421143, 1.2629901766777039]",11,"[0.6507936507936508, 0.6190476190476191, 0.6031746031746031, 0.626984126984127, 0.8968253968253969, 0.8809523809523809, 0.9206349206349206, 0.9126984126984127]","[0.6453900709219859, 0.6345153664302601, 0.631678486997636, 0.658628841607565, 0.8964539007092198, 0.8945626477541371, 0.909692671394799, 0.909692671394799]",0.763888888888889,0.7725768321513002,0.8042553191489362,0.1622457504272461
